Country Code,City,Location,Coordinates,Last Updated,BC,CO,NO,NO2,NOX,O3,PM1,PM10,PM2.5,SO2,AQI_Category
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.319157, -2.066953",2024-03-11T13:30:00+05:30,,,3.6,19.2,,,,5.1,3.8,-0.4,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.32108, -2.127322",2024-03-11T13:30:00+05:30,,,5.1,26.3,,,,5.5,3.7,-0.2,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.322704, -2.039244",2024-03-11T13:30:00+05:30,,,4.4,15.0,,,,5.1,4.0,0.8,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.32282599999999, -2.039853",2024-01-29T21:30:00+05:30,,,,,,,,16.2,9.6,,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.32282599999999, -2.039853",2024-03-04T11:30:00+05:30,,,2.5,1.7,,,,,,0.7,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.324096999999995, -2.081567",2024-03-11T13:30:00+05:30,,,,,,,,,,0.4,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.324096999999995, -2.081567",2021-03-23T07:30:00+05:30,,,,6.6,,,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.36074999999999, -1.95475",2024-03-11T13:30:00+05:30,,,,,,,,,,0.3,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.430164, -0.610064",2024-03-11T13:30:00+05:30,,,,,,30.6,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.44738999999999, -0.550067",2024-03-11T13:30:00+05:30,,,39.4,41.4,,4.6,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.46699000000001, -0.554686",2024-03-11T13:30:00+05:30,,,,72.1,,,,21.0,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.46699000000001, -0.554686",2024-03-11T11:30:00+05:30,,,15.4,,,,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.468513, -0.556053",2024-03-11T13:30:00+05:30,,,30.2,42.4,,,,15.6,13.1,,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.78773, -0.444044",2024-03-11T13:30:00+05:30,,,,6.8,,20.1,,11.4,7.3,,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.78773, -0.444044",2024-03-11T11:30:00+05:30,,,3.4,,,,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.92192, 0.151825",2024-03-11T13:30:00+05:30,,,,,,5.6,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.971066, 0.22142200000000004",2024-03-11T13:30:00+05:30,,,22.8,30.7,,7.9,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.971066, 0.22142200000000004",2023-10-23T14:30:00+05:30,,,,,,,,9.0,3.9,,Good
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.98891999999999, 0.195983",2024-03-11T13:30:00+05:30,,,,42.9,,,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"47.98891999999999, 0.195983",2024-03-11T11:30:00+05:30,,,9.5,,,,,,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"48.06943, -0.7676919999999999",2024-03-11T13:30:00+05:30,,,,33.0,,1.3,,19.9,,,Unknown
FR,AIR PAYS DE LA LOIRE,NET-FR035A,"48.06943, -0.7676919999999999",2024-03-11T11:30:00+05:30,,,13.4,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.3547, 2.6453",2024-03-11T13:30:00+05:30,,,,,,,,,6.3,,Good
FR,AIRPARIF,NET-FR004A,"48.3547, 2.6453",2024-03-11T14:30:00+05:30,,,1.6,7.1,,25.8,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.3547, 2.6453",2021-01-04T16:30:00+05:30,,,,,,,,,,0.7,Unknown
FR,AIRPARIF,NET-FR004A,"48.36416599999999, 2.236944",2024-03-11T14:30:00+05:30,,,,,,38.3,,12.3,10.3,,Good
FR,AIRPARIF,NET-FR004A,"48.52805699999999, 2.6536109999999997",2024-03-11T12:30:00+05:30,,,90.6,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.52805699999999, 2.6536109999999997",2024-03-11T13:30:00+05:30,,,,,,,,24.2,7.5,,Good
FR,AIRPARIF,NET-FR004A,"48.52805699999999, 2.6536109999999997",2024-03-11T14:30:00+05:30,,,,27.7,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.54139, 2.6613890000000002",2024-03-11T12:30:00+05:30,,,29.4,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.54139, 2.6613890000000002",2024-03-11T14:30:00+05:30,,,,18.1,,24.9,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.581944, 1.8833329999999997",2024-03-11T12:30:00+05:30,,,1.0,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.581944, 1.8833329999999997",2024-03-11T14:30:00+05:30,,,,5.9,,44.1,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.627219999999994, 2.429167",2024-03-11T14:30:00+05:30,,,13.4,33.4,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.63372999999999, 1.8305289999999996",2024-03-11T14:30:00+05:30,,,,,,49.9,,14.2,10.0,,Good
FR,AIRPARIF,NET-FR004A,"48.64092999999999, 2.26872",2024-03-11T13:30:00+05:30,,,,,,,,,16.0,,Good
FR,AIRPARIF,NET-FR004A,"48.64092999999999, 2.26872",2024-03-11T14:30:00+05:30,,,95.4,43.2,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.679443000000006, 2.165556",2024-03-11T14:30:00+05:30,,,,,,55.5,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.70669999999999, 2.4572",2024-03-11T14:30:00+05:30,,,12.0,36.6,,25.4,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.761665, 3.0583330000000006",2024-03-11T14:30:00+05:30,,,,,,38.5,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.77579999999999, 2.3757999999999995",2024-03-11T14:30:00+05:30,,,12.0,39.1,,31.0,,11.0,6.3,,Good
FR,AIRPARIF,NET-FR004A,"48.77579999999999, 2.3757999999999995",2022-01-27T05:30:00+05:30,,,,,,,,,,2.8,Unknown
FR,AIRPARIF,NET-FR004A,"48.79916800000001, 2.130556",2024-03-11T14:30:00+05:30,,,9.3,36.4,,36.4,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.8059, 3.084158",2024-03-11T14:30:00+05:30,,,,,,,,47.7,18.8,,Good
FR,AIRPARIF,NET-FR004A,"48.816386999999985, 2.5175",2024-03-11T14:30:00+05:30,,,39.8,57.3,,10.3,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.82861, 2.360278",2024-03-11T14:30:00+05:30,,,16.7,43.2,,32.9,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.830386999999995, 2.269889",2024-03-11T12:30:00+05:30,,,3.4,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.830386999999995, 2.269889",2024-03-11T13:30:00+05:30,,,,,,,,11.7,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.830386999999995, 2.269889",2024-03-11T14:30:00+05:30,,,,36.0,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.837223, 2.3939",2024-03-11T14:30:00+05:30,,,11.7,53.4,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.838615, 2.412781",2024-03-11T13:30:00+05:30,,,,,,,,27.6,14.8,,Good
FR,AIRPARIF,NET-FR004A,"48.838615, 2.412781",2024-03-11T14:30:00+05:30,,,121.0,49.4,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.84028, 2.635278",2024-03-11T12:30:00+05:30,,,18.4,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.84028, 2.635278",2024-03-11T14:30:00+05:30,,,,52.0,,14.4,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.84028, 2.635278",2024-02-19T18:30:00+05:30,,,,,,,,8.5,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.84055699999999, 2.484444",2024-03-11T14:30:00+05:30,,,,,,,,28.6,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.85277999999999, 2.3605559999999994",2024-03-11T14:30:00+05:30,,,48.2,54.5,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.85638800000001, 2.335278",2024-03-11T14:30:00+05:30,,,46.5,56.4,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.85719999999999, 2.2933",2024-03-11T14:30:00+05:30,,,8.9,44.3,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.862120000000004, 2.344616",2024-03-11T14:30:00+05:30,,287.0,8.4,39.5,,34.1,,14.2,6.1,,Good
FR,AIRPARIF,NET-FR004A,"48.86888999999999, 2.311944",2024-03-11T13:30:00+05:30,,,,,,,,,6.0,,Good
FR,AIRPARIF,NET-FR004A,"48.86888999999999, 2.311944",2024-03-11T14:30:00+05:30,,,32.6,46.0,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.87027399999999, 2.3325",2024-03-11T14:30:00+05:30,,,58.1,58.4,,,,29.1,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.873333, 2.330278",2024-03-11T13:30:00+05:30,,,,,,,,22.2,7.9,,Good
FR,AIRPARIF,NET-FR004A,"48.873333, 2.330278",2024-03-11T14:30:00+05:30,,,39.3,54.8,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.88139, 2.278056",2024-03-11T14:30:00+05:30,,,6.8,34.8,,37.5,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.88139, 2.278056",2021-01-04T18:30:00+05:30,,,,,,,,,,2.9,Unknown
FR,AIRPARIF,NET-FR004A,"48.88194699999999, 2.507222",2024-03-11T14:30:00+05:30,,,58.1,57.0,,3.1,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.891388, 2.240556",2024-03-11T12:30:00+05:30,,,4.9,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.891388, 2.240556",2024-03-11T14:30:00+05:30,,,,24.7,,,,,6.3,,Good
FR,AIRPARIF,NET-FR004A,"48.891388, 2.240556",2020-12-31T18:30:00+05:30,,,,,,,,8.4,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.891665999999994, 2.346667",2024-03-11T12:30:00+05:30,,,4.9,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.891665999999994, 2.346667",2024-03-11T13:30:00+05:30,,,,,,,,11.8,3.9,,Good
FR,AIRPARIF,NET-FR004A,"48.891665999999994, 2.346667",2024-03-11T14:30:00+05:30,,,,40.5,,39.1,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.90221999999999, 2.390833",2024-03-11T13:30:00+05:30,,,,,,,,20.1,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.90221999999999, 2.390833",2024-03-11T14:30:00+05:30,,,20.6,51.5,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.90250399999999, 2.4525",2024-03-11T14:30:00+05:30,,,9.0,43.5,,,,12.1,5.6,,Good
FR,AIRPARIF,NET-FR004A,"48.9039, 2.3847",2024-03-11T12:30:00+05:30,,,15.8,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.9039, 2.3847",2024-03-11T14:30:00+05:30,,,,49.7,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.9039, 2.3847",2021-01-04T18:30:00+05:30,,210.0,,,,,,,,0.0,Unknown
FR,AIRPARIF,NET-FR004A,"48.925278000000006, 2.356667",2024-03-11T13:30:00+05:30,,,,,,,,46.5,12.9,,Good
FR,AIRPARIF,NET-FR004A,"48.925278000000006, 2.356667",2024-03-11T14:30:00+05:30,,,110.9,66.2,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.925278000000006, 2.356667",2022-01-17T18:30:00+05:30,,470.0,,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.92971999999999, 2.294722",2024-03-11T14:30:00+05:30,,,6.5,34.0,,,,12.1,6.7,,Good
FR,AIRPARIF,NET-FR004A,"48.93721999999999, 2.361667",2024-03-11T12:30:00+05:30,,,18.1,,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.93721999999999, 2.361667",2024-03-11T14:30:00+05:30,,,,39.2,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.951389999999996, 2.223611",2024-03-11T14:30:00+05:30,,,8.6,29.8,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.95555, 2.575278",2024-03-11T13:30:00+05:30,,,,,,,,25.3,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.95555, 2.575278",2024-03-11T14:30:00+05:30,,,44.3,63.6,,13.8,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.990829999999995, 2.444722",2024-03-11T13:30:00+05:30,,,,,,,,,9.5,,Good
FR,AIRPARIF,NET-FR004A,"48.990829999999995, 2.444722",2024-03-11T14:30:00+05:30,,,7.7,32.8,,,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"48.996399999999994, 1.7032999999999998",2024-03-11T14:30:00+05:30,,,8.6,18.0,,42.7,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.02805699999999, 2.750278",2024-03-11T14:30:00+05:30,,,,,,9.5,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.04639, 2.043056",2024-03-11T13:30:00+05:30,,,,,,,,10.7,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.04639, 2.043056",2024-03-11T14:30:00+05:30,,,,,,43.9,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.06308699999999, 1.8663809999999998",2024-03-11T13:30:00+05:30,,,,,,,,9.5,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.06308699999999, 1.8663809999999998",2024-03-11T14:30:00+05:30,,,,,,53.5,,,,,Unknown
FR,AIRPARIF,NET-FR004A,"49.100277, 2.343889",2024-03-11T14:30:00+05:30,,,,,,48.1,,,5.5,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.569442999999985, 5.278972",2024-03-11T14:30:00+05:30,,,1.7,1.3,,42.2,,7.5,6.4,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.675937999999995, 4.673586",2024-03-11T14:30:00+05:30,,,,,,,,,,4.6,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.870242999999995, 4.876289",2024-03-11T14:30:00+05:30,,,11.4,34.2,,12.5,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.870242999999995, 4.876289",2024-01-15T12:30:00+05:30,,,,,,,,41.8,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.92007999999999, 2.4410819999999998",2024-03-11T14:30:00+05:30,,,0.8,16.1,,61.4,,4.8,3.2,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.933514, 4.8934809999999995",2024-03-11T14:30:00+05:30,,,17.7,41.5,,16.7,,11.2,7.7,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.94919999999999, 4.890133",2024-03-11T12:30:00+05:30,,,45.4,,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.94919999999999, 4.890133",2024-03-11T13:30:00+05:30,,,,,,,,18.5,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.94919999999999, 4.890133",2024-03-11T14:30:00+05:30,,,,48.3,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.98377000000001, 4.226006",2024-03-11T14:30:00+05:30,,,,,,71.0,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"44.99699999999999, 6.4694",2024-03-11T14:30:00+05:30,,,,,,87.1,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.039, 3.8870010000000006",2024-03-11T13:30:00+05:30,,,,,,,,2.1,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.039, 3.8870010000000006",2024-03-11T14:30:00+05:30,,,1.6,13.8,,55.1,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.04249999999999, 5.044300000000001",2024-03-11T14:30:00+05:30,,,,,,16.5,,14.2,7.7,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.04249999999999, 5.044300000000001",2024-01-05T15:30:00+05:30,,,7.6,28.7,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.05779999999999, 5.6767",2024-03-11T13:30:00+05:30,,,,,,,,9.6,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.05779999999999, 5.6767",2024-03-11T14:30:00+05:30,,,2.0,11.3,,38.0,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.07953999999999, 5.728652999999999",2024-03-11T14:30:00+05:30,,,,,,40.2,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.07953999999999, 5.728652999999999",2024-03-01T14:30:00+05:30,,,1.5,9.0,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.10472000000001, 3.2773610000000004",2024-03-11T14:30:00+05:30,,,,,,78.6,,1.6,1.2,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.15467, 5.745229999999999",2024-03-11T13:30:00+05:30,,,,,,,,15.2,6.7,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.15467, 5.745229999999999",2024-03-11T14:30:00+05:30,,,63.5,47.2,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.1619, 5.7356",2024-03-11T14:30:00+05:30,,,16.6,25.1,,20.2,,10.2,7.5,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.1619, 5.7356",2024-03-05T12:30:00+05:30,,,,,,,,,,33.5,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.18069, 5.720625000000001",2024-03-11T13:30:00+05:30,,,,,,,,22.0,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.18069, 5.720625000000001",2024-03-11T14:30:00+05:30,,,43.4,37.4,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.1828, 5.7531",2024-03-11T14:30:00+05:30,,,12.6,24.9,,22.1,,12.3,6.7,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.20936600000001, 6.480325999999999",2024-03-11T13:30:00+05:30,,,,,,,,5.6,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.20936600000001, 6.480325999999999",2024-03-11T14:30:00+05:30,,,-1.5,2.5,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.274722999999994, 6.349722",2024-03-11T13:30:00+05:30,,,,,,,,0.2,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.274722999999994, 6.349722",2024-03-11T14:30:00+05:30,,,4.3,10.2,,50.2,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.274722999999994, 6.349722",2022-12-22T21:30:00+05:30,,,,,,,,,,5.3,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.2797, 5.8822",2024-03-11T14:30:00+05:30,,,9.6,9.7,,12.7,,6.5,5.0,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.31876999999999, 6.57839",2024-03-11T14:30:00+05:30,,,,,,92.9,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.321845999999994, 4.770702",2024-03-11T14:30:00+05:30,,,2.1,14.4,,37.1,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.344077999999996, 4.807481",2024-03-11T13:30:00+05:30,,,,,,,,21.8,10.0,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.344077999999996, 4.807481",2024-03-11T14:30:00+05:30,,,40.0,43.1,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.360175999999996, 5.589419",2024-03-11T13:30:00+05:30,,,,,,,,3.3,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.360175999999996, 5.589419",2024-03-11T14:30:00+05:30,,,7.7,29.0,,17.9,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.367819999999995, 4.805147000000001",2024-03-11T13:30:00+05:30,,,,,,,,6.9,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.367819999999995, 4.805147000000001",2024-03-11T14:30:00+05:30,,,6.0,20.7,,31.7,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.420089999999995, 4.395422",2024-03-11T14:30:00+05:30,,,8.4,38.6,,14.5,,7.6,5.2,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.420089999999995, 4.395422",2016-12-05T06:30:00+05:30,,,,,,,,,,0.0,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.44798, 4.388764",2024-03-11T12:30:00+05:30,,,28.0,,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.44798, 4.388764",2024-03-11T13:30:00+05:30,,,,,,,,11.2,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.44798, 4.388764",2024-03-11T14:30:00+05:30,,,,30.2,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.454517, 4.766528",2024-03-11T14:30:00+05:30,,,3.0,16.2,,36.8,,,,7.8,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.46090000000001, 5.181081",2024-03-11T14:30:00+05:30,,,0.8,4.8,,64.4,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.475327, 4.515003000000001",2024-03-11T14:30:00+05:30,,,,,,35.3,,8.7,4.2,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.475327, 4.515003000000001",2023-01-25T17:30:00+05:30,,,,14.9,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.481777, 4.429667",2024-03-11T14:30:00+05:30,,,4.4,27.1,,31.6,,7.9,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.53582999999999, 6.4711110000000005",2024-03-11T13:30:00+05:30,,,,,,,,18.0,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.564719999999994, 5.928333000000001",2024-03-11T14:30:00+05:30,,,27.9,38.9,,5.5,,17.5,11.1,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.56942999999999, 5.932986",2024-03-11T13:30:00+05:30,,,,,,,,10.9,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.56942999999999, 5.932986",2024-03-11T14:30:00+05:30,,,39.4,45.4,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.59666999999999, 5.918611000000001",2024-03-11T14:30:00+05:30,,,4.1,15.2,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.59666999999999, 5.918611000000001",2023-02-02T05:30:00+05:30,,,,,,,,8.7,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.59666999999999, 5.918611000000001",2024-02-27T13:30:00+05:30,,,,,,35.1,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.60189999999999, 4.802200000000001",2024-03-11T14:30:00+05:30,,,21.3,40.6,,24.8,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.60189999999999, 4.802200000000001",2024-02-07T15:30:00+05:30,,,,,,,,19.0,13.7,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.608219999999996, 5.270872",2024-03-11T14:30:00+05:30,,,47.4,36.4,,7.4,,19.6,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.6639, 4.845899999999999",2024-03-11T13:30:00+05:30,,,,,,,,18.3,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.6639, 4.845899999999999",2024-03-11T14:30:00+05:30,,,,,,,,,,2.5,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.6639, 4.845899999999999",2018-01-18T05:30:00+05:30,,,,62.1,,,,,,,Unknown
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.67499999999999, 6.389722",2024-03-11T14:30:00+05:30,,,4.0,9.8,,46.5,,10.8,5.5,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.720024, 4.818156",2024-03-11T13:30:00+05:30,,,,,,,,29.9,10.3,,Good
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,"45.720024, 4.818156",2024-03-11T14:30:00+05:30,,,75.3,55.7,,,,,,,Unknown
